[2024-10-19 17:41:00.121] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:00.422] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:00.423] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:01.793] [info]  Initializing voice engine with audio subsystem: standard
[2024-10-19 17:41:01.910] [info]  [default] [BUILD INFO] Release Channel: stable, Build Number: 336973, Version Hash: eba9eda598120174366ec8dd152ca548e502fd0c
[2024-10-19 17:41:02.112] [info]  [default] [NATIVE INFO] host 0.0.71, modules: discord_desktop_core: 1, discord_erlpack: 1, discord_spellcheck: 1, discord_utils: 1, discord_voice: 1, discord_zstd: 1, build: null
[2024-10-19 17:41:02.179] [error] [Spellchecker] sh is not a valid locale.
[2024-10-19 17:41:02.365] [info]  [Spellchecker] Switching to en-US (available)
[2024-10-19 17:41:02.366] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:02.391] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:04.114] [warn]  [CloudSyncUtils] CloudSync is not supported on this platform
[2024-10-19 17:41:04.309] [warn]  [DEPRECATED] Please use `subscribeWithSelector` middleware
[2024-10-19 17:41:04.416] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:04.417] [error] Unrecognized Content-Security-Policy directive 'prefetch-src'.
[2024-10-19 17:41:08.338] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:08.339] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:08.339] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:08.339] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:08.339] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:08.339] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:11.310] [info]  [RPCServer:WSS] Starting on 6463
[2024-10-19 17:41:11.321] [info]  [RPCServer:IPC] Starting on /run/user/1000/discord-ipc-0
[2024-10-19 17:41:15.080] [info]  [LoginQRSocket] [0ms] connecting to wss://remote-auth-gateway.discord.gg/?v=2
[2024-10-19 17:41:15.593] [info]  [LoginQRSocket] [514ms] got hello, auth timeout=264274ms
[2024-10-19 17:41:15.679] [info]  [LoginQRSocket] [599ms] connected, handshaking with fingerprint: naRD_13Bwjcjw7wh7yyxEGLDhRkH8XY2Bsdaf8Aqrig
[2024-10-19 17:41:15.889] [info]  [LoginQRSocket] [810ms] computed nonce proof
[2024-10-19 17:41:16.061] [info]  [LoginQRSocket] [981ms] handshake complete awaiting remote auth.
[2024-10-19 17:41:19.080] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:19.080] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:19.081] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:19.081] [warn]  The resource https://discordapp.com/assets/48a594e29497835802fe.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:19.081] [warn]  The resource https://discordapp.com/assets/452d7be36bf4b23241bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:19.082] [warn]  The resource https://discordapp.com/assets/8234e0a75aa9afb205bd.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:34.287] [info]  [LoginQRSocket] [19207ms] remote auth handshake started, awaiting ticket/cancel.
[2024-10-19 17:41:36.781] [info]  [Flux] Dispatching LOGIN
[2024-10-19 17:41:36.787] [info]  [Flux] Dispatching LOGIN_SUCCESS
[2024-10-19 17:41:36.806] [info]  [Routing/Utils] transitionTo - Transitioning to /app
[2024-10-19 17:41:36.816] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2024-10-19 17:41:36.819] [info]  [LoginQRSocket] [21739ms] cleaning up
[2024-10-19 17:41:39.688] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 2872 ms
[2024-10-19 17:41:40.037] [warn]  The resource https://discordapp.com/assets/b21c5111a12372139409.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:40.038] [warn]  The resource https://discordapp.com/assets/f5b8aa3411dfc24ff2e6.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
[2024-10-19 17:41:40.038] [warn]  The resource https://discordapp.com/assets/8bd8143eff37936894aa.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.
